transaction_date,year_transacted,month_transacted,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2017-09,2017,09,TOA PAYOH,4 ROOM,138B,LOR 1A TOA PAYOH,22 TO 24,91,DBSS,2012,93 years 08 months,780000
2017-09,2017,09,TOA PAYOH,4 ROOM,138B,LOR 1A TOA PAYOH,31 TO 33,91,DBSS,2012,93 years 08 months,813800
2017-09,2017,09,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,25 TO 27,91,DBSS,2012,93 years 10 months,815000
2017-09,2017,09,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,13 TO 15,113,DBSS,2012,93 years 08 months,880000
2017-09,2017,09,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,31 TO 33,117,DBSS,2012,93 years 07 months,910000
2017-09,2017,09,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,34 TO 36,114,DBSS,2012,93 years 08 months,920000
2017-09,2017,09,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,28 TO 30,117,DBSS,2012,93 years 08 months,940000
2017-09,2017,09,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,28 TO 30,117,DBSS,2012,93 years 07 months,940000
2017-09,2017,09,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,25 TO 27,114,DBSS,2012,93 years 07 months,945000
2017-09,2017,09,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,19 TO 21,117,DBSS,2012,93 years 08 months,959888
2017-10,2017,10,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,16 TO 18,90,DBSS,2011,92 years 10 months,670000
2017-10,2017,10,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,28 TO 30,91,DBSS,2011,92 years 10 months,770000
2017-10,2017,10,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,10 TO 12,112,DBSS,2011,92 years 10 months,755000
2017-10,2017,10,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,10 TO 12,117,DBSS,2011,92 years 10 months,842000
2017-10,2017,10,BISHAN,4 ROOM,273B,BISHAN ST 24,22 TO 24,95,DBSS,2011,92 years 10 months,800000
2017-10,2017,10,BISHAN,5 ROOM,275A,BISHAN ST 24,04 TO 06,120,DBSS,2011,92 years 10 months,855000
2017-10,2017,10,BISHAN,5 ROOM,273A,BISHAN ST 24,22 TO 24,120,DBSS,2011,92 years 11 months,985000
2017-10,2017,10,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,01 TO 03,107,DBSS,2011,92 years 04 months,768000
2017-10,2017,10,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,13 TO 15,107,DBSS,2011,92 years 04 months,840000
2017-10,2017,10,TAMPINES,4 ROOM,167D,SIMEI LANE,04 TO 06,94,DBSS,2011,92 years 05 months,595000
2017-10,2017,10,TAMPINES,4 ROOM,168B,SIMEI LANE,07 TO 09,94,DBSS,2011,92 years 05 months,600000
2017-10,2017,10,TAMPINES,5 ROOM,515C,TAMPINES CTRL 7,04 TO 06,109,DBSS,2008,90 years 03 months,668000
2017-10,2017,10,TAMPINES,5 ROOM,168D,SIMEI LANE,07 TO 09,111,DBSS,2011,92 years 05 months,700000
2017-10,2017,10,TAMPINES,5 ROOM,168D,SIMEI LANE,10 TO 12,107,DBSS,2011,92 years 05 months,708000
2017-10,2017,10,TAMPINES,5 ROOM,518D,TAMPINES CTRL 7,10 TO 12,110,DBSS,2008,90 years 02 months,740000
2017-10,2017,10,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,10 TO 12,91,DBSS,2012,93 years 07 months,696500
2017-10,2017,10,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,16 TO 18,91,DBSS,2012,93 years 07 months,740000
2017-10,2017,10,TOA PAYOH,4 ROOM,139B,LOR 1A TOA PAYOH,10 TO 12,91,DBSS,2012,93 years 07 months,740000
2017-10,2017,10,TOA PAYOH,4 ROOM,138B,LOR 1A TOA PAYOH,28 TO 30,91,DBSS,2012,93 years 07 months,760000
2017-10,2017,10,TOA PAYOH,4 ROOM,139B,LOR 1A TOA PAYOH,28 TO 30,91,DBSS,2012,93 years 07 months,760000
2017-10,2017,10,TOA PAYOH,4 ROOM,139B,LOR 1A TOA PAYOH,28 TO 30,91,DBSS,2012,93 years 06 months,760000
2017-10,2017,10,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,19 TO 21,91,DBSS,2012,93 years 07 months,770000
2017-10,2017,10,TOA PAYOH,4 ROOM,138A,LOR 1A TOA PAYOH,25 TO 27,91,DBSS,2012,93 years 07 months,770000
2017-10,2017,10,TOA PAYOH,4 ROOM,139B,LOR 1A TOA PAYOH,40 TO 42,91,DBSS,2012,93 years 07 months,821000
2017-10,2017,10,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,04 TO 06,110,DBSS,2012,93 years 06 months,822500
2017-10,2017,10,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,07 TO 09,113,DBSS,2012,93 years 07 months,848000
2017-10,2017,10,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,16 TO 18,110,DBSS,2012,93 years 06 months,865000
2017-10,2017,10,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,13 TO 15,113,DBSS,2012,93 years 06 months,900000
2017-10,2017,10,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,19 TO 21,114,DBSS,2012,93 years 06 months,900000
2017-10,2017,10,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,19 TO 21,117,DBSS,2012,93 years 06 months,905000
2017-10,2017,10,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,40 TO 42,117,DBSS,2012,93 years 08 months,1050000
2017-11,2017,11,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,16 TO 18,91,DBSS,2011,92 years 09 months,688000
2017-11,2017,11,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,28 TO 30,112,DBSS,2011,92 years 09 months,865000
2017-11,2017,11,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,28 TO 30,112,DBSS,2011,92 years 09 months,890000
2017-11,2017,11,BISHAN,4 ROOM,273B,BISHAN ST 24,07 TO 09,95,DBSS,2011,92 years 09 months,749000
2017-11,2017,11,BISHAN,5 ROOM,273B,BISHAN ST 24,25 TO 27,120,DBSS,2011,92 years 10 months,1020000
2017-11,2017,11,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,37 TO 39,94,DBSS,2011,92 years 02 months,850000
2017-11,2017,11,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,04 TO 06,107,DBSS,2011,92 years 03 months,802000
2017-11,2017,11,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,04 TO 06,109,DBSS,2011,92 years 03 months,815000
2017-11,2017,11,TAMPINES,5 ROOM,168D,SIMEI LANE,04 TO 06,111,DBSS,2011,92 years 04 months,699888
2017-11,2017,11,TAMPINES,5 ROOM,518B,TAMPINES CTRL 7,13 TO 15,108,DBSS,2008,90 years 01 month,730000
2017-11,2017,11,TAMPINES,5 ROOM,167B,SIMEI LANE,10 TO 12,110,DBSS,2011,92 years 04 months,748000
2017-11,2017,11,TAMPINES,5 ROOM,518C,TAMPINES CTRL 7,16 TO 18,109,DBSS,2008,90 years 02 months,750000
2017-11,2017,11,TOA PAYOH,3 ROOM,138C,LOR 1A TOA PAYOH,04 TO 06,70,DBSS,2012,93 years 06 months,575000
2017-11,2017,11,TOA PAYOH,3 ROOM,138A,LOR 1A TOA PAYOH,04 TO 06,70,DBSS,2012,93 years 06 months,630000
2017-11,2017,11,TOA PAYOH,4 ROOM,138A,LOR 1A TOA PAYOH,19 TO 21,91,DBSS,2012,93 years 05 months,768000
2017-11,2017,11,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,31 TO 33,91,DBSS,2012,93 years 06 months,808000
2017-11,2017,11,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,07 TO 09,110,DBSS,2012,93 years 07 months,830000
2017-11,2017,11,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,07 TO 09,110,DBSS,2012,93 years 06 months,852000
2017-11,2017,11,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,10 TO 12,113,DBSS,2012,93 years 06 months,855000
2017-11,2017,11,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,07 TO 09,113,DBSS,2012,93 years 05 months,860000
2017-11,2017,11,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,10 TO 12,110,DBSS,2012,93 years 06 months,870000
2017-11,2017,11,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,07 TO 09,110,DBSS,2012,93 years 06 months,870000
2017-11,2017,11,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,28 TO 30,114,DBSS,2012,93 years 06 months,890000
2017-11,2017,11,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,22 TO 24,114,DBSS,2012,93 years 07 months,900000
2017-11,2017,11,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,19 TO 21,114,DBSS,2012,93 years 06 months,905000
2017-11,2017,11,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,22 TO 24,114,DBSS,2012,93 years 07 months,925000
2017-11,2017,11,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,28 TO 30,117,DBSS,2012,93 years 06 months,930000
2017-11,2017,11,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,22 TO 24,114,DBSS,2012,93 years 06 months,930000
2017-11,2017,11,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,40 TO 42,114,DBSS,2012,93 years 06 months,973888
2017-11,2017,11,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,37 TO 39,117,DBSS,2012,93 years 05 months,978888
2017-11,2017,11,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,37 TO 39,114,DBSS,2012,93 years 06 months,993000
2017-11,2017,11,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,37 TO 39,117,DBSS,2012,93 years 06 months,1033800
2017-11,2017,11,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,40 TO 42,114,DBSS,2012,93 years 05 months,1050000
2017-12,2017,12,ANG MO KIO,4 ROOM,588B,ANG MO KIO ST 52,19 TO 21,90,DBSS,2011,92 years 08 months,688000
2017-12,2017,12,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,22 TO 24,117,DBSS,2011,92 years 08 months,880888
2017-12,2017,12,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,13 TO 15,117,DBSS,2011,92 years 08 months,822000
2017-12,2017,12,BISHAN,4 ROOM,273A,BISHAN ST 24,01 TO 03,95,DBSS,2011,92 years 08 months,678000
2017-12,2017,12,BISHAN,5 ROOM,275A,BISHAN ST 24,37 TO 39,120,DBSS,2011,92 years 09 months,1030000
2017-12,2017,12,BISHAN,5 ROOM,275A,BISHAN ST 24,04 TO 06,120,DBSS,2011,92 years 08 months,900000
2017-12,2017,12,BISHAN,5 ROOM,275A,BISHAN ST 24,01 TO 03,120,DBSS,2011,92 years 08 months,760000
2017-12,2017,12,BISHAN,5 ROOM,273B,BISHAN ST 24,28 TO 30,120,DBSS,2011,92 years 09 months,990000
2017-12,2017,12,BISHAN,5 ROOM,275A,BISHAN ST 24,13 TO 15,120,DBSS,2011,92 years 09 months,978000
2017-12,2017,12,BISHAN,5 ROOM,273A,BISHAN ST 24,10 TO 12,120,DBSS,2011,92 years 08 months,955000
2017-12,2017,12,KALLANG/WHAMPOA,3 ROOM,7,BOON KENG RD,10 TO 12,69,DBSS,2011,92 years 01 month,615000
2017-12,2017,12,KALLANG/WHAMPOA,3 ROOM,9,BOON KENG RD,01 TO 03,70,DBSS,2011,92 years 01 month,573000
2017-12,2017,12,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,37 TO 39,94,DBSS,2011,92 years 01 month,838000
2017-12,2017,12,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,04 TO 06,109,DBSS,2011,92 years 02 months,810000
2017-12,2017,12,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,01 TO 03,109,DBSS,2011,92 years 02 months,782000
2017-12,2017,12,TAMPINES,4 ROOM,518A,TAMPINES CTRL 7,07 TO 09,92,DBSS,2008,89 years 11 months,580000
2017-12,2017,12,TAMPINES,5 ROOM,167A,SIMEI LANE,04 TO 06,111,DBSS,2011,92 years 03 months,694000
2017-12,2017,12,TAMPINES,5 ROOM,515B,TAMPINES CTRL 7,16 TO 18,114,DBSS,2008,89 years 11 months,800000
2017-12,2017,12,TAMPINES,5 ROOM,518C,TAMPINES CTRL 7,07 TO 09,113,DBSS,2008,90 years 02 months,745000
2017-12,2017,12,TOA PAYOH,3 ROOM,138B,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,93 years 05 months,590000
2017-12,2017,12,TOA PAYOH,3 ROOM,139B,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,93 years 05 months,579000
2017-12,2017,12,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,28 TO 30,114,DBSS,2012,93 years 05 months,930000
2017-12,2017,12,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,01 TO 03,113,DBSS,2012,93 years 05 months,800000
2017-12,2017,12,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,40 TO 42,114,DBSS,2012,93 years 05 months,1000000
2017-12,2017,12,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,31 TO 33,114,DBSS,2012,93 years 05 months,938888
2017-12,2017,12,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,25 TO 27,114,DBSS,2012,93 years 04 months,920000
2017-12,2017,12,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,31 TO 33,117,DBSS,2012,93 years 04 months,930000
2017-12,2017,12,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,22 TO 24,117,DBSS,2012,93 years 05 months,934000
2018-01,2018,01,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,04 TO 06,112,DBSS,2011,92 years 07 months,608000
2018-01,2018,01,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,19 TO 21,117,DBSS,2011,92 years 07 months,873388
2018-01,2018,01,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,28 TO 30,120,DBSS,2011,92 years 07 months,875000
2018-01,2018,01,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,22 TO 24,120,DBSS,2011,92 years 07 months,880000
2018-01,2018,01,BISHAN,5 ROOM,273B,BISHAN ST 24,10 TO 12,120,DBSS,2011,92 years 08 months,985000
2018-01,2018,01,KALLANG/WHAMPOA,3 ROOM,8,BOON KENG RD,04 TO 06,70,DBSS,2011,92 years,575000
2018-01,2018,01,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,01 TO 03,107,DBSS,2011,92 years,785000
2018-01,2018,01,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,10 TO 12,107,DBSS,2011,92 years 01 month,860000
2018-01,2018,01,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,28 TO 30,107,DBSS,2011,92 years 01 month,930000
2018-01,2018,01,TAMPINES,5 ROOM,518C,TAMPINES CTRL 7,13 TO 15,108,DBSS,2008,90 years,745000
2018-01,2018,01,TOA PAYOH,4 ROOM,139B,LOR 1A TOA PAYOH,10 TO 12,91,DBSS,2012,93 years 04 months,720000
2018-01,2018,01,TOA PAYOH,4 ROOM,138C,LOR 1A TOA PAYOH,19 TO 21,91,DBSS,2012,93 years 03 months,755000
2018-01,2018,01,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,04 TO 06,113,DBSS,2012,93 years 04 months,825000
2018-01,2018,01,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,10 TO 12,113,DBSS,2012,93 years 04 months,875000
2018-01,2018,01,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,28 TO 30,114,DBSS,2012,93 years 04 months,900000
2018-01,2018,01,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,19 TO 21,117,DBSS,2012,93 years 04 months,930000
2018-01,2018,01,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,28 TO 30,117,DBSS,2012,93 years 04 months,940000
2018-01,2018,01,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,37 TO 39,117,DBSS,2012,93 years 05 months,983500
2018-02,2018,02,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,22 TO 24,90,DBSS,2011,92 years 06 months,665000
2018-02,2018,02,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,25 TO 27,117,DBSS,2011,92 years 06 months,880000
2018-02,2018,02,BISHAN,4 ROOM,275A,BISHAN ST 24,31 TO 33,95,DBSS,2011,92 years 07 months,828000
2018-02,2018,02,BISHAN,5 ROOM,275A,BISHAN ST 24,16 TO 18,120,DBSS,2011,92 years 07 months,988888
2018-02,2018,02,KALLANG/WHAMPOA,3 ROOM,8,BOON KENG RD,10 TO 12,69,DBSS,2011,92 years,560000
2018-02,2018,02,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,22 TO 24,95,DBSS,2011,91 years 11 months,820000
2018-02,2018,02,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,10 TO 12,109,DBSS,2011,92 years,833000
2018-02,2018,02,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,19 TO 21,107,DBSS,2011,92 years,870000
2018-02,2018,02,TAMPINES,5 ROOM,515A,TAMPINES CTRL 7,01 TO 03,105,DBSS,2008,89 years 11 months,650000
2018-02,2018,02,TAMPINES,5 ROOM,515D,TAMPINES CTRL 7,04 TO 06,109,DBSS,2008,89 years 10 months,650000
2018-02,2018,02,TAMPINES,5 ROOM,168D,SIMEI LANE,04 TO 06,111,DBSS,2011,92 years 01 month,690000
2018-02,2018,02,TAMPINES,5 ROOM,168D,SIMEI LANE,07 TO 09,111,DBSS,2011,92 years 02 months,695000
2018-02,2018,02,TAMPINES,5 ROOM,515D,TAMPINES CTRL 7,04 TO 06,109,DBSS,2008,89 years 11 months,725000
2018-02,2018,02,TOA PAYOH,4 ROOM,138B,LOR 1A TOA PAYOH,22 TO 24,91,DBSS,2012,93 years 04 months,742000
2018-02,2018,02,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,01 TO 03,110,DBSS,2012,93 years 03 months,708000
2018-02,2018,02,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,04 TO 06,110,DBSS,2012,93 years 03 months,773000
2018-02,2018,02,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,10 TO 12,110,DBSS,2012,93 years 03 months,865000
2018-02,2018,02,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,28 TO 30,117,DBSS,2012,93 years 04 months,902000
2018-02,2018,02,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,19 TO 21,117,DBSS,2012,93 years 03 months,905000
2018-02,2018,02,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,19 TO 21,117,DBSS,2012,93 years 03 months,920000
2018-02,2018,02,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,22 TO 24,114,DBSS,2012,93 years 03 months,964388
2018-03,2018,03,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,04 TO 06,90,DBSS,2011,92 years 06 months,645000
2018-03,2018,03,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,10 TO 12,90,DBSS,2011,92 years 05 months,658000
2018-03,2018,03,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,16 TO 18,90,DBSS,2011,92 years 06 months,675000
2018-03,2018,03,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,28 TO 30,91,DBSS,2011,92 years 06 months,680000
2018-03,2018,03,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,16 TO 18,112,DBSS,2011,92 years 05 months,815000
2018-03,2018,03,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,04 TO 06,117,DBSS,2011,92 years 05 months,815000
2018-03,2018,03,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,19 TO 21,112,DBSS,2011,92 years 05 months,830000
2018-03,2018,03,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,13 TO 15,120,DBSS,2011,92 years 06 months,850000
2018-03,2018,03,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,25 TO 27,112,DBSS,2011,92 years 05 months,852000
2018-03,2018,03,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,25 TO 27,117,DBSS,2011,92 years 05 months,885000
2018-03,2018,03,BISHAN,5 ROOM,273B,BISHAN ST 24,13 TO 15,120,DBSS,2011,92 years 06 months,940000
2018-03,2018,03,BISHAN,5 ROOM,273B,BISHAN ST 24,34 TO 36,120,DBSS,2011,92 years 06 months,950000
2018-03,2018,03,BISHAN,5 ROOM,273B,BISHAN ST 24,07 TO 09,120,DBSS,2011,92 years 05 months,985000
2018-03,2018,03,KALLANG/WHAMPOA,4 ROOM,9,BOON KENG RD,22 TO 24,94,DBSS,2011,91 years 10 months,808000
2018-03,2018,03,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,34 TO 36,95,DBSS,2011,91 years 11 months,860000
2018-03,2018,03,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,10 TO 12,107,DBSS,2011,91 years 11 months,850000
2018-03,2018,03,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,40 TO 42,117,DBSS,2011,91 years 11 months,1150000
2018-03,2018,03,TAMPINES,5 ROOM,168A,SIMEI LANE,04 TO 06,110,DBSS,2011,92 years,650000
2018-03,2018,03,TAMPINES,5 ROOM,515C,TAMPINES CTRL 7,13 TO 15,107,DBSS,2008,89 years 10 months,703000
2018-03,2018,03,TAMPINES,5 ROOM,167A,SIMEI LANE,04 TO 06,107,DBSS,2011,91 years 11 months,710000
2018-03,2018,03,TAMPINES,5 ROOM,515B,TAMPINES CTRL 7,07 TO 09,107,DBSS,2008,89 years 09 months,716888
2018-03,2018,03,TAMPINES,5 ROOM,167A,SIMEI LANE,07 TO 09,111,DBSS,2011,91 years 11 months,720000
2018-03,2018,03,TAMPINES,5 ROOM,168B,SIMEI LANE,04 TO 06,107,DBSS,2011,92 years,728000
2018-03,2018,03,TAMPINES,5 ROOM,167D,SIMEI LANE,10 TO 12,110,DBSS,2011,91 years 11 months,736000
2018-03,2018,03,TOA PAYOH,3 ROOM,138B,LOR 1A TOA PAYOH,01 TO 03,70,DBSS,2012,93 years 02 months,568000
2018-03,2018,03,TOA PAYOH,4 ROOM,139B,LOR 1A TOA PAYOH,22 TO 24,91,DBSS,2012,93 years 02 months,720000
2018-03,2018,03,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,13 TO 15,91,DBSS,2012,93 years 03 months,735000
2018-03,2018,03,TOA PAYOH,4 ROOM,138C,LOR 1A TOA PAYOH,16 TO 18,91,DBSS,2012,93 years 02 months,740000
2018-03,2018,03,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,22 TO 24,91,DBSS,2012,93 years 03 months,748888
2018-03,2018,03,TOA PAYOH,4 ROOM,139B,LOR 1A TOA PAYOH,37 TO 39,91,DBSS,2012,93 years 02 months,783000
2018-03,2018,03,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,37 TO 39,91,DBSS,2012,93 years 01 month,823000
2018-03,2018,03,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,01 TO 03,113,DBSS,2012,93 years 02 months,800000
2018-03,2018,03,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,04 TO 06,110,DBSS,2012,93 years 02 months,828888
2018-03,2018,03,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,10 TO 12,110,DBSS,2012,93 years 02 months,850000
2018-03,2018,03,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,10 TO 12,113,DBSS,2012,93 years 02 months,880000
2018-03,2018,03,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,25 TO 27,114,DBSS,2012,93 years 02 months,930000
2018-03,2018,03,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,31 TO 33,117,DBSS,2012,93 years 02 months,953000
2018-03,2018,03,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,28 TO 30,117,DBSS,2012,93 years 02 months,985000
2018-03,2018,03,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,40 TO 42,117,DBSS,2012,93 years 02 months,1040000
2018-04,2018,04,ANG MO KIO,4 ROOM,588A,ANG MO KIO ST 52,01 TO 03,90,DBSS,2011,92 years 04 months,595000
2018-04,2018,04,ANG MO KIO,4 ROOM,588B,ANG MO KIO ST 52,07 TO 09,90,DBSS,2011,92 years 04 months,665000
2018-04,2018,04,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,07 TO 09,90,DBSS,2011,92 years 04 months,670000
2018-04,2018,04,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,10 TO 12,91,DBSS,2011,92 years 04 months,690000
2018-04,2018,04,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,25 TO 27,91,DBSS,2011,92 years 04 months,690000
2018-04,2018,04,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,07 TO 09,112,DBSS,2011,92 years 04 months,770000
2018-04,2018,04,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,13 TO 15,112,DBSS,2011,92 years 04 months,808000
2018-04,2018,04,BISHAN,4 ROOM,273A,BISHAN ST 24,04 TO 06,95,DBSS,2011,92 years 05 months,702000
2018-04,2018,04,BISHAN,4 ROOM,273A,BISHAN ST 24,04 TO 06,95,DBSS,2011,92 years 04 months,738888
2018-04,2018,04,BISHAN,5 ROOM,273B,BISHAN ST 24,19 TO 21,120,DBSS,2011,92 years 05 months,970000
2018-04,2018,04,BISHAN,5 ROOM,275A,BISHAN ST 24,13 TO 15,120,DBSS,2011,92 years 05 months,970000
2018-04,2018,04,BISHAN,5 ROOM,273B,BISHAN ST 24,31 TO 33,120,DBSS,2011,92 years 04 months,1068000
2018-04,2018,04,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,10 TO 12,109,DBSS,2011,91 years 10 months,836000
2018-04,2018,04,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,01 TO 03,109,DBSS,2011,91 years 10 months,850000
2018-04,2018,04,KALLANG/WHAMPOA,5 ROOM,8,BOON KENG RD,19 TO 21,107,DBSS,2011,91 years 09 months,910000
2018-04,2018,04,TAMPINES,4 ROOM,168A,SIMEI LANE,04 TO 06,94,DBSS,2011,91 years 11 months,600000
2018-04,2018,04,TAMPINES,4 ROOM,167C,SIMEI LANE,07 TO 09,94,DBSS,2011,91 years 11 months,605000
2018-04,2018,04,TAMPINES,5 ROOM,168D,SIMEI LANE,07 TO 09,107,DBSS,2011,91 years 11 months,688000
2018-04,2018,04,TAMPINES,5 ROOM,515B,TAMPINES CTRL 7,13 TO 15,107,DBSS,2008,89 years 09 months,705000
2018-04,2018,04,TAMPINES,5 ROOM,518C,TAMPINES CTRL 7,13 TO 15,107,DBSS,2008,89 years 09 months,765000
